id,version,side,win,ban1,ban2,ban3,ban4,ban5,champion1,champion2,champion3,champion4,champion5,tower_kills,inhibitor_kills ,dragon_kills,rift_herald_kills,baron_kills,first_tower,first_inhibitor,first_dragon,first_rift_herald,first_baron
3320843999,10.5.312.392,Side.blue,True,Diana,Katarina,Blitzcrank,Fiora,Ekko,Ezreal,Fizz,Jarvan IV,Nami,Mordekaiser,8,1,2,0,1,True,True,False,False,True
3320843999,10.5.312.392,Side.red,False,Yasuo,Ekko,Sylas,Yuumi,Darius,Rek'Sai,Ornn,Kai'Sa,LeBlanc,Braum,2,0,1,1,0,False,False,True,True,False
3320843998,10.5.312.392,Side.blue,False,Yasuo,Sett,Rammus,Morgana,Ornn,Ahri,Ezreal,Trundle,Renekton,Heimerdinger,0,0,0,0,0,False,False,False,False,False
3320843998,10.5.312.392,Side.red,True,Ekko,Shaco,Mordekaiser,Master Yi,Sett,Garen,Vladimir,Caitlyn,Senna,Kayn,9,2,2,0,0,True,True,True,False,False
3320843997,10.5.312.392,Side.blue,False,Blitzcrank,Varus,Sett,Master Yi,NONE,Lux,Jinx,Rakan,Sylas,Olaf,4,0,2,0,0,True,False,False,False,False
3320843997,10.5.312.392,Side.red,True,Caitlyn,Ornn,Darius,Master Yi,Blitzcrank,Nami,Graves,Yorick,Ekko,Lucian,8,2,2,1,0,False,True,True,True,False
3320843994,10.5.312.392,Side.blue,True,Blitzcrank,Ahri,Master Yi,Sett,Ornn,Ashe,Morgana,Trundle,Camille,Mordekaiser,3,0,2,0,0,True,False,True,False,False
3320843994,10.5.312.392,Side.red,False,Malzahar,Blitzcrank,Ekko,Caitlyn,NONE,Aphelios,Senna,Shaco,LeBlanc,Tryndamere,0,0,0,0,0,False,False,False,False,False
3320843993,10.5.312.392,Side.blue,True,Yasuo,Fiora,Ekko,Sett,Evelynn,Karma,Senna,Tahm Kench,Qiyana,Shaco,0,0,0,0,0,False,False,False,False,False
3320843993,10.5.312.392,Side.red,False,Yasuo,Pyke,Master Yi,Caitlyn,Zilean,Gragas,Heimerdinger,Lucian,Leona,Yorick,0,0,0,0,0,False,False,False,False,False
3320843990,10.5.312.392,Side.blue,True,Pyke,Master Yi,Lee Sin,Blitzcrank,Darius,Yasuo,Veigar,Miss Fortune,Warwick,Gangplank,10,2,2,0,1,True,True,True,False,True
3320843990,10.5.312.392,Side.red,False,Renekton,Ashe,Jhin,Jax,Diana,Sett,Ezreal,Fizz,Morgana,Kayn,1,0,2,0,0,False,False,False,False,False
3320843983,10.5.312.392,Side.blue,True,Sett,Janna,Senna,Ekko,Warwick,Zed,Teemo,Kai'Sa,Malphite,Sona,11,4,4,1,1,True,True,True,True,True
3320843983,10.5.312.392,Side.red,False,Master Yi,Sett,Caitlyn,Braum,Malzahar,Shaco,Ashe,Rammus,Yasuo,Blitzcrank,0,0,0,0,0,False,False,False,False,False
3320843976,10.5.312.392,Side.blue,True,Blitzcrank,Illaoi,Aphelios,LeBlanc,Nautilus,Amumu,Brand,Darius,Zilean,Ashe,8,1,3,1,1,True,True,True,True,True
3320843976,10.5.312.392,Side.red,False,Blitzcrank,Malzahar,Aphelios,Master Yi,Mordekaiser,Jhin,Tahm Kench,Trundle,Annie,Cho'Gath,0,0,0,0,0,False,False,False,False,False
3320843973,10.5.312.392,Side.blue,True,Draven,Leona,Amumu,Fizz,Aatrox,Mordekaiser,Lulu,Kog'Maw,Morgana,Master Yi,5,0,2,2,0,True,False,True,True,False
3320843973,10.5.312.392,Side.red,False,Aphelios,Katarina,Sett,Blitzcrank,Darius,Sylas,Veigar,Tryndamere,Sona,Ezreal,1,0,0,0,0,False,False,False,False,False
3320843966,10.5.312.392,Side.blue,True,Sett,Ekko,Zed,Zyra,Yasuo,Master Yi,Teemo,Ezreal,Lux,Malzahar,11,2,4,1,1,False,True,False,True,True
3320843966,10.5.312.392,Side.red,False,Kai'Sa,Senna,Aphelios,Nautilus,Zac,Fiddlesticks,Jhin,Cho'Gath,Tryndamere,Graves,5,0,1,0,1,True,False,True,False,False
3320843961,10.5.312.392,Side.blue,False,Yasuo,Aatrox,Master Yi,Aphelios,Leona,Tristana,Soraka,Teemo,Irelia,Sejuani,2,0,0,2,0,True,False,False,True,False
3320843961,10.5.312.392,Side.red,True,Nautilus,Yasuo,Vayne,Jax,Shaco,Warwick,Ashe,Morgana,Darius,Urgot,11,3,5,0,0,False,True,True,False,False
3320843952,10.5.312.392,Side.blue,True,NONE,Mordekaiser,Zac,Aphelios,Kassadin,Lucian,Leona,Udyr,Urgot,Ekko,10,2,4,2,1,True,True,True,True,True
3320843952,10.5.312.392,Side.red,False,Pyke,Blitzcrank,Yuumi,Zoe,Garen,Vel'Koz,Sett,Veigar,Ezreal,Janna,1,0,0,0,0,False,False,False,False,False
3320843951,10.5.312.392,Side.blue,False,NONE,Taric,Master Yi,Darius,NONE,Sett,Nami,Jarvan IV,Jhin,Nautilus,0,0,0,0,0,False,False,False,False,False
3320843951,10.5.312.392,Side.red,True,Evelynn,Yasuo,Veigar,Ekko,Malzahar,Renekton,Ashe,Morgana,Warwick,Annie,11,4,5,2,2,True,True,True,True,True
3320843945,10.5.312.392,Side.blue,False,Aphelios,Soraka,Yasuo,Senna,Olaf,Blitzcrank,Miss Fortune,Syndra,Ornn,Elise,9,1,2,0,2,False,True,True,False,True
3320843945,10.5.312.392,Side.red,True,Lee Sin,Master Yi,Mordekaiser,Leona,Aphelios,Tahm Kench,Caitlyn,Jarvan IV,Diana,Vladimir,7,1,2,2,0,True,False,False,True,False
3320843942,10.5.312.392,Side.blue,True,Sett,Diana,Ornn,Warwick,Yasuo,Miss Fortune,Fizz,Fiora,Amumu,Rakan,9,1,2,2,0,True,True,True,True,False
3320843942,10.5.312.392,Side.red,False,Darius,Master Yi,Senna,Leona,Teemo,Nami,Tryndamere,Pyke,Jax,Lucian,2,0,3,0,1,False,False,False,False,True
3320843938,10.5.312.392,Side.blue,False,Nautilus,Renekton,Illaoi,Master Yi,Fizz,Aphelios,Aatrox,Graves,Janna,Ekko,3,0,2,2,0,True,False,True,True,False
3320843938,10.5.312.392,Side.red,True,Diana,Garen,Leona,Katarina,Darius,Taliyah,Fiora,Vayne,Yuumi,Amumu,8,1,3,0,0,False,True,False,False,False
3320843935,10.5.312.392,Side.blue,True,Garen,Nautilus,Sett,Vladimir,Blitzcrank,Teemo,Caitlyn,Warwick,Camille,Katarina,4,0,3,2,1,False,False,True,True,True
3320843935,10.5.312.392,Side.red,False,Senna,Sett,Yasuo,Blitzcrank,Mordekaiser,Renekton,Lee Sin,Nami,Ahri,Ezreal,3,0,0,0,0,True,False,False,False,False
3320843930,10.5.312.392,Side.blue,True,Morgana,Quinn,Ekko,Lee Sin,Zed,Nautilus,Ezreal,Riven,Yasuo,Warwick,7,2,3,1,0,True,True,True,True,False
3320843930,10.5.312.392,Side.red,False,Senna,Sett,Katarina,Diana,Aphelios,Draven,Fizz,Gangplank,Dr. Mundo,Sona,0,0,0,0,0,False,False,False,False,False
3320843929,10.5.312.392,Side.blue,True,Master Yi,Aphelios,Yasuo,Kayn,Fizz,Garen,Draven,Lucian,Ivern,Tahm Kench,10,2,2,0,0,True,True,False,False,False
3320843929,10.5.312.392,Side.red,False,Sett,Pyke,Kassadin,Shaco,Darius,Olaf,Quinn,Ekko,Caitlyn,Leona,0,0,1,0,0,False,False,True,False,False
3320843925,10.5.312.392,Side.blue,True,Vladimir,Vayne,Shaco,Blitzcrank,Pyke,Darius,Fizz,Cho'Gath,Lux,Jhin,8,1,2,0,1,False,True,False,False,True
3320843925,10.5.312.392,Side.red,False,Caitlyn,Senna,Akali,Mordekaiser,Sett,Taric,Kog'Maw,Garen,Tryndamere,Kayle,6,0,2,2,0,True,False,True,True,False
3320843918,10.5.312.392,Side.blue,False,Blitzcrank,Nocturne,Zed,Sett,Brand,Maokai,Mordekaiser,Nasus,Jax,Ashe,1,0,0,1,0,False,False,False,True,False
3320843918,10.5.312.392,Side.red,True,Tristana,Garen,Aurelion Sol,Warwick,Morgana,Jhin,Vladimir,Nami,Kayn,Teemo,10,2,4,1,0,True,True,True,False,False
3320843913,10.5.312.392,Side.blue,True,Sett,Senna,Master Yi,Yasuo,Diana,Neeko,Nami,Elise,Zed,Sion,1,0,1,0,0,True,False,False,False,False
3320843913,10.5.312.392,Side.red,False,Yasuo,Morgana,Draven,Sett,Ekko,Ahri,Renekton,Nautilus,Jhin,Lee Sin,0,0,1,0,0,False,False,True,False,False
3320843906,10.5.312.392,Side.blue,True,Morgana,Mordekaiser,Warwick,Leona,Rammus,Sett,Vel'Koz,Ezreal,Diana,Senna,11,3,3,1,0,True,True,False,True,False
3320843906,10.5.312.392,Side.red,False,Pyke,Darius,Tristana,Nunu & Willump,Udyr,Lux,Caitlyn,Jarvan IV,Shaco,Aatrox,4,0,1,0,0,False,False,True,False,False
3320843903,10.5.312.392,Side.blue,True,Aphelios,Mordekaiser,Senna,Kayn,Olaf,Warwick,Teemo,Sona,Xerath,Ashe,11,3,3,0,0,False,True,False,False,False
3320843903,10.5.312.392,Side.red,False,Miss Fortune,Fizz,Mordekaiser,Ezreal,Garen,Yasuo,Caitlyn,Amumu,Darius,Leona,4,0,2,2,1,True,False,True,True,True
3320843902,10.5.312.392,Side.blue,False,Yasuo,Thresh,Aatrox,Leona,Darius,Senna,Aphelios,Anivia,Shyvana,Tryndamere,3,0,0,2,0,False,False,False,True,False
3320843902,10.5.312.392,Side.red,True,Morgana,Zed,Lux,Nasus,Master Yi,Ahri,Ornn,Warwick,Jinx,Soraka,8,1,5,0,0,True,True,True,False,False
3320843901,10.5.312.392,Side.blue,False,Diana,Master Yi,Nautilus,Zoe,Senna,Katarina,Irelia,Aphelios,Yuumi,Dr. Mundo,0,0,0,0,0,False,False,False,False,False
3320843901,10.5.312.392,Side.red,True,Jax,Blitzcrank,Master Yi,Kayn,Sett,Ahri,Jinx,Pyke,Malphite,Mordekaiser,7,1,2,1,0,True,True,True,True,False
3320843898,10.5.312.392,Side.blue,True,Aphelios,Lee Sin,Master Yi,Evelynn,Lucian,Ekko,Caitlyn,Lulu,Elise,Jax,11,4,2,2,1,True,True,False,True,True
3320843898,10.5.312.392,Side.red,False,Fiora,Yuumi,Vladimir,Karthus,Master Yi,Pyke,Kai'Sa,Kha'Zix,Janna,Kled,0,0,2,0,0,False,False,True,False,False
3320843897,10.5.312.392,Side.blue,False,Brand,Leona,Illaoi,Darius,Katarina,Olaf,Ornn,Yasuo,Alistar,Taliyah,2,0,1,0,0,False,False,False,False,False
3320843897,10.5.312.392,Side.red,True,Soraka,Aphelios,Lux,Fiora,Nautilus,Lissandra,Master Yi,Sett,Senna,Swain,7,1,2,1,1,True,True,True,True,True
3320843892,10.5.312.392,Side.blue,False,Zed,Leona,Nautilus,Mordekaiser,Rakan,Pantheon,Thresh,Tryndamere,Lucian,Zac,5,0,3,1,0,True,False,True,True,False
3320843892,10.5.312.392,Side.red,True,Ekko,NONE,Senna,Shaco,Jax,Caitlyn,Pyke,Yasuo,Sett,Darius,7,1,1,0,0,False,True,False,False,False
3320843878,10.5.312.392,Side.blue,False,Shaco,Ekko,Blitzcrank,Aphelios,NONE,Miss Fortune,Elise,Nautilus,Kled,Viktor,5,0,0,1,0,True,False,False,False,False
3320843878,10.5.312.392,Side.red,True,Malzahar,Sett,Caitlyn,Blitzcrank,Darius,Yasuo,Shen,Master Yi,Lux,Fizz,8,1,4,1,1,False,True,True,True,True
3320843875,10.5.312.392,Side.blue,False,Miss Fortune,Zed,Kassadin,Leona,Lee Sin,Veigar,Yasuo,Warwick,Kalista,Thresh,4,0,3,1,0,False,False,True,True,False
3320843875,10.5.312.392,Side.red,True,Lux,Ezreal,Pantheon,Aphelios,Darius,Volibear,Renekton,Kai'Sa,Fizz,Janna,10,1,2,0,1,True,True,False,False,True
3320843874,10.5.312.392,Side.blue,False,Thresh,Senna,NONE,Fizz,Sett,Zyra,Jax,Aphelios,Lee Sin,Zed,6,0,1,1,0,True,False,True,True,False
3320843874,10.5.312.392,Side.red,True,Tryndamere,Vladimir,Yasuo,Thresh,Master Yi,Karthus,Aatrox,Galio,Pyke,Ezreal,9,2,5,0,1,False,True,False,False,True
3320843863,10.5.312.392,Side.blue,True,Fizz,Nocturne,Mordekaiser,Thresh,Soraka,Udyr,Qiyana,Garen,Varus,Blitzcrank,5,0,1,1,0,False,False,False,True,False
3320843863,10.5.312.392,Side.red,False,Aphelios,Fiora,Master Yi,Sett,Brand,Morgana,Yasuo,Amumu,Ornn,Vayne,3,0,2,0,0,True,False,True,False,False
3320843856,10.5.312.392,Side.blue,True,Fizz,Jax,Yasuo,Vladimir,Kassadin,Ezreal,Cassiopeia,Jarvan IV,Darius,Senna,10,1,3,1,0,True,True,True,True,False
3320843856,10.5.312.392,Side.red,False,Pyke,Yasuo,Nautilus,Master Yi,Lee Sin,Ashe,Zed,Vel'Koz,Ornn,Diana,3,0,2,0,1,False,False,False,False,True
3320843853,10.5.312.392,Side.blue,True,Master Yi,Mordekaiser,Garen,Yasuo,Aphelios,Lux,Poppy,Zed,Miss Fortune,Vladimir,11,3,3,2,1,True,True,True,True,True
3320843853,10.5.312.392,Side.red,False,Darius,Ekko,Aphelios,Yasuo,Sett,Diana,Yuumi,Ezreal,Gnar,Pantheon,0,0,0,0,0,False,False,False,False,False
3320843847,10.5.312.392,Side.blue,False,Yasuo,Sett,Darius,Nautilus,Amumu,Nunu & Willump,Thresh,Senna,Volibear,Twisted Fate,3,0,2,1,1,True,False,True,True,True
3320843847,10.5.312.392,Side.red,True,Lee Sin,Lux,Illaoi,Zed,Yasuo,Kayn,Malphite,Malzahar,Leona,Veigar,9,2,3,0,0,False,True,False,False,False
3320843843,10.5.312.392,Side.blue,False,Master Yi,Kassadin,Yasuo,Senna,Pyke,Kalista,Cho'Gath,Veigar,Kayn,Nasus,0,0,3,0,0,False,False,True,False,False
3320843843,10.5.312.392,Side.red,True,Leona,Malzahar,Darius,Miss Fortune,Vayne,Garen,Twisted Fate,Sett,Tristana,Lulu,5,0,0,1,0,True,False,False,True,False
3320843836,10.5.312.392,Side.blue,True,Vladimir,Olaf,Lee Sin,Kennen,Shaco,Talon,Rakan,Elise,Nasus,Lucian,10,2,2,1,0,True,True,True,True,False
3320843836,10.5.312.392,Side.red,False,Blitzcrank,Master Yi,Garen,Diana,Pyke,Qiyana,Fiora,Malphite,Ashe,Senna,2,0,1,0,0,False,False,False,False,False
3320843835,10.5.312.392,Side.blue,False,Leona,Caitlyn,Darius,Kayn,Senna,Jax,Nami,Rengar,Warwick,Kassadin,2,0,1,1,0,False,False,True,True,False
3320843835,10.5.312.392,Side.red,True,Master Yi,Nautilus,Lee Sin,Garen,Zed,Shen,Vel'Koz,Lucian,Yasuo,Vi,10,2,2,0,1,True,True,False,False,True
3320843816,10.5.312.392,Side.blue,True,LeBlanc,Nautilus,Tryndamere,Renekton,Thresh,Pyke,Ziggs,Kayn,Yasuo,Vayne,10,2,2,2,1,True,True,False,True,True
3320843816,10.5.312.392,Side.red,False,Teemo,Sylas,Master Yi,Blitzcrank,Morgana,Rumble,Jax,Aphelios,Sona,Garen,4,0,3,0,0,False,False,True,False,False
3320843811,10.5.312.392,Side.blue,False,Darius,Sett,Yasuo,Katarina,Blitzcrank,Lissandra,Lux,Miss Fortune,Garen,Lee Sin,2,0,3,1,0,False,False,True,True,False
3320843811,10.5.312.392,Side.red,True,Yasuo,Blitzcrank,Darius,Pyke,Sett,Senna,Evelynn,Illaoi,Vel'Koz,Jinx,7,1,1,0,0,True,True,False,False,False
3320843810,10.5.312.392,Side.blue,True,Master Yi,Shaco,Miss Fortune,Urgot,Ahri,Caitlyn,Leona,Nocturne,Dr. Mundo,Ekko,8,1,2,0,1,False,True,False,False,True
3320843810,10.5.312.392,Side.red,False,Mordekaiser,NONE,Lee Sin,Blitzcrank,Diana,Qiyana,Teemo,Jhin,Nami,Kindred,1,0,2,1,0,True,False,True,True,False
3320843808,10.5.312.392,Side.blue,True,Vayne,Lee Sin,Blitzcrank,Ashe,Diana,Ziggs,Mordekaiser,Miss Fortune,Sett,LeBlanc,7,1,4,2,0,True,True,True,True,False
3320843808,10.5.312.392,Side.red,False,Darius,Caitlyn,Senna,Ekko,Master Yi,Lux,Shyvana,Ornn,Yasuo,Jhin,3,0,0,0,0,False,False,False,False,False
3320843802,10.5.312.392,Side.blue,False,Morgana,Qiyana,Yasuo,Darius,Fiora,Nautilus,Twitch,Lucian,Garen,Sejuani,4,0,2,1,0,True,False,True,True,False
3320843802,10.5.312.392,Side.red,True,Anivia,Talon,Aphelios,Morgana,Darius,Kassadin,Sivir,Sett,Braum,Jarvan IV,10,2,1,0,1,False,True,False,False,True
3320843795,10.5.312.392,Side.blue,True,Kassadin,Garen,NONE,Ekko,Master Yi,Olaf,Renekton,Ashe,Brand,LeBlanc,7,1,4,1,1,True,True,True,True,True
3320843795,10.5.312.392,Side.red,False,Teemo,Zed,Yuumi,Shaco,Caitlyn,Sett,Karthus,Warwick,Ezreal,Soraka,3,0,1,1,0,False,False,False,False,False
3320843792,10.5.312.392,Side.blue,True,Darius,Blitzcrank,Talon,Warwick,Caitlyn,Garen,Nami,Kog'Maw,Sett,Veigar,11,3,3,2,1,True,True,True,True,True
3320843792,10.5.312.392,Side.red,False,Caitlyn,Yasuo,Morgana,Galio,Mordekaiser,Fizz,Renekton,Fiddlesticks,Ezreal,Pyke,0,0,1,0,0,False,False,False,False,False
3320843787,10.5.312.392,Side.blue,True,Gnar,Garen,Sylas,Aphelios,Olaf,Lucian,Teemo,Malphite,Singed,Pyke,5,0,1,1,0,True,False,False,True,False
3320843787,10.5.312.392,Side.red,False,Shaco,Nautilus,Fizz,Vel'Koz,Talon,Lee Sin,Ornn,Morgana,Varus,Yasuo,0,0,1,0,0,False,False,True,False,False
3320843785,10.5.312.392,Side.blue,False,Darius,Yasuo,Teemo,Evelynn,Shyvana,Graves,Twisted Fate,Garen,Leona,Caitlyn,2,0,0,1,0,True,False,False,True,False
3320843785,10.5.312.392,Side.red,True,NONE,Blitzcrank,Kayle,Lee Sin,Darius,Tryndamere,Fizz,Miss Fortune,Lulu,Sion,6,1,3,1,0,False,True,True,False,False
3320843784,10.5.312.392,Side.blue,False,Elise,Master Yi,Caitlyn,Senna,Shaco,Miss Fortune,Malzahar,Gangplank,Camille,Ekko,0,0,0,0,0,False,False,False,False,False
3320843784,10.5.312.392,Side.red,True,Qiyana,Veigar,Aphelios,Yasuo,Darius,Renekton,Nidalee,Jayce,Lulu,Kog'Maw,4,0,1,1,0,True,False,True,True,False
3320843782,10.5.312.392,Side.blue,True,Sett,Aphelios,Warwick,Master Yi,Darius,Kayle,Zac,Mordekaiser,Vayne,Alistar,11,2,3,2,1,True,True,True,True,True
3320843782,10.5.312.392,Side.red,False,Ekko,Viktor,Senna,Nautilus,Darius,Garen,Kayn,Yuumi,Draven,Annie,2,0,1,0,0,False,False,False,False,False
3320843758,10.5.312.392,Side.blue,True,Pyke,Aphelios,Senna,Sett,Cassiopeia,Sion,Olaf,Mordekaiser,Nautilus,Xayah,9,3,5,0,1,True,True,True,False,True
3320843758,10.5.312.392,Side.red,False,Elise,Fiora,Zed,Pyke,Blitzcrank,Darius,Leona,Vayne,Amumu,Vladimir,2,0,0,1,0,False,False,False,True,False
3320843751,10.5.312.392,Side.blue,True,Sett,Blitzcrank,Yasuo,Diana,Aphelios,Malphite,Leona,Qiyana,Zoe,Vayne,7,1,4,0,2,False,True,False,False,True
3320843751,10.5.312.392,Side.red,False,Renekton,Miss Fortune,Zed,Aphelios,Shaco,Nocturne,Morgana,Caitlyn,Lissandra,Darius,5,0,2,1,1,True,False,True,True,False
3320843748,10.5.312.392,Side.blue,False,Olaf,Shaco,Fizz,Zed,Aphelios,Ahri,Zac,Nami,Teemo,Kai'Sa,2,0,2,0,0,False,False,False,False,False
3320843748,10.5.312.392,Side.red,True,Aphelios,Kassadin,Garen,Ornn,Blitzcrank,Lee Sin,Irelia,Karma,Vladimir,Draven,10,2,3,0,0,True,True,True,False,False
3320843742,10.5.312.392,Side.blue,True,Warwick,Pyke,Caitlyn,Aphelios,Darius,Yasuo,Diana,Orianna,Garen,Jarvan IV,4,0,3,2,0,True,False,True,True,False
3320843742,10.5.312.392,Side.red,False,Caitlyn,Blitzcrank,Aphelios,Zed,Sett,Ezreal,Yuumi,Olaf,Ornn,Lux,1,0,0,0,0,False,False,False,False,False
3320843741,10.5.312.392,Side.blue,False,Qiyana,Sett,Master Yi,Ezreal,Ornn,Graves,Fiora,Veigar,Nautilus,Miss Fortune,1,0,1,0,0,False,False,True,False,False
3320843741,10.5.312.392,Side.red,True,Leona,Darius,Sett,Morgana,Tryndamere,Riven,Vladimir,Varus,Zyra,Elise,10,2,3,1,1,True,True,False,True,True
3320843730,10.5.312.392,Side.blue,True,Mordekaiser,Master Yi,Kassadin,Morgana,Yasuo,Sylas,Shen,Amumu,Caitlyn,Thresh,9,2,2,1,0,True,True,True,True,False
3320843730,10.5.312.392,Side.red,False,Veigar,Mordekaiser,Aphelios,Zoe,Master Yi,Miss Fortune,Rek'Sai,Ahri,Braum,Urgot,1,0,0,0,0,False,False,False,False,False
3320843725,10.5.312.392,Side.blue,True,Fizz,Mordekaiser,Shyvana,Vayne,Shaco,Diana,Katarina,Miss Fortune,Volibear,Morgana,10,1,3,1,1,True,True,False,True,True
3320843725,10.5.312.392,Side.red,False,Blitzcrank,Yasuo,Kayle,Master Yi,Nautilus,Soraka,Annie,Tristana,Darius,Rengar,1,0,1,0,0,False,False,True,False,False
3320843720,10.5.312.392,Side.blue,False,Sett,Draven,Zed,Aphelios,Darius,Yasuo,Gnar,Ashe,Veigar,Gragas,1,0,0,0,0,False,False,False,False,False
3320843720,10.5.312.392,Side.red,True,Master Yi,Vi,Zac,Garen,Nautilus,Lux,Fiora,Sivir,Vel'Koz,Shyvana,11,3,4,1,1,True,True,True,True,True
3320843693,10.5.312.392,Side.blue,True,Zed,Garen,Yasuo,Jax,NONE,Shen,Shaco,Vi,Draven,Sylas,9,2,3,1,1,False,True,True,True,True
3320843693,10.5.312.392,Side.red,False,Kindred,Master Yi,NONE,Gragas,Darius,Malphite,Xayah,Sett,Diana,Pantheon,5,0,0,0,0,True,False,False,False,False
3320843685,10.5.312.392,Side.blue,False,Yasuo,Jinx,Mordekaiser,Brand,Sett,Karma,Vi,Xayah,Qiyana,Fiora,4,0,2,0,0,True,False,True,False,False
3320843685,10.5.312.392,Side.red,True,Senna,Aphelios,Garen,Darius,Rammus,Master Yi,Morgana,Caitlyn,Annie,Shaco,8,2,2,1,1,False,True,False,True,True
3320843678,10.5.312.392,Side.blue,False,Twisted Fate,Senna,Yasuo,Sett,Aphelios,Master Yi,Kassadin,Kai'Sa,Lux,Irelia,0,0,0,0,0,False,False,False,False,False
3320843678,10.5.312.392,Side.red,True,Fizz,Draven,Morgana,Illaoi,Talon,Garen,Syndra,Blitzcrank,Trundle,Twitch,3,0,1,1,0,True,False,True,True,False
